areaname,villagename,開票所編號
北港鎮,後溝里,後溝里0276
北港鎮,後溝里,後溝里0277
北港鎮,番溝里,番溝里0282
北港鎮,大北里,大北里0283
北港鎮,好收里,好收里0285
北港鎮,好收里,好收里0284
北港鎮,樹腳里,樹腳里0286
北港鎮,樹腳里,樹腳里0288
北港鎮,樹腳里,樹腳里0287
北港鎮,扶朝里,扶朝里0268
北港鎮,水埔里,水埔里0269
北港鎮,新厝里,新厝里0278
古坑鄉,水碓村,水碓村0528
古坑鄉,田心村,田心村0529
古坑鄉,高林村,高林村0527
古坑鄉,荷苞村,荷苞村0525
古坑鄉,荷苞村,荷苞村0526
古坑鄉,東和村,東和村0524
古坑鄉,東和村,東和村0523
古坑鄉,新庄村,新庄村0522
古坑鄉,棋盤村,棋盤村0520
古坑鄉,棋盤村,棋盤村0521
古坑鄉,華山村,華山村0543
古坑鄉,華南村,華南村0542
古坑鄉,永光村,永光村0536
古坑鄉,永光村,永光村0537
古坑鄉,桂林村,桂林村0544
古坑鄉,崁腳村,崁腳村0541
古坑鄉,樟湖村,樟湖村0545
古坑鄉,草嶺村,草嶺村0546
古坑鄉,永昌村,永昌村0538
古坑鄉,永昌村,永昌村0539
古坑鄉,麻園村,麻園村0540
古坑鄉,古坑村,古坑村0531
古坑鄉,古坑村,古坑村0530
古坑鄉,朝陽村,朝陽村0532
古坑鄉,朝陽村,朝陽村0533
古坑鄉,西平村,西平村0534
古坑鄉,湳仔村,湳仔村0535
大埤鄉,北和村,北和村0471
大埤鄉,南和村,南和村0476
大埤鄉,南和村,南和村0475
大埤鄉,大德村,大德村0477
大埤鄉,松竹村,松竹村0478
大埤鄉,尚義村,尚義村0480
大埤鄉,尚義村,尚義村0481
大埤鄉,嘉興村,嘉興村0482
大埤鄉,嘉興村,嘉興村0483
大埤鄉,豐田村,豐田村0479
大埤鄉,三結村,三結村0484
大埤鄉,吉田村,吉田村0472
大埤鄉,豐岡村,豐岡村0473
大埤鄉,聯美村,聯美村0474
大埤鄉,怡然村,怡然村0485
大埤鄉,北鎮村,北鎮村0486
大埤鄉,興安村,興安村0487
大埤鄉,西鎮村,西鎮村0488
莿桐鄉,莿桐村,莿桐村0367
莿桐鄉,莿桐村,莿桐村0368
莿桐鄉,莿桐村,莿桐村0366
莿桐鄉,甘厝村,甘厝村0369
莿桐鄉,甘西村,甘西村0370
莿桐鄉,興桐村,興桐村0371
莿桐鄉,興桐村,興桐村0372
莿桐鄉,興桐村,興桐村0373
莿桐鄉,埔子村,埔子村0375
莿桐鄉,埔子村,埔子村0374
莿桐鄉,大美村,大美村0377
莿桐鄉,大美村,大美村0376
莿桐鄉,埔尾村,埔尾村0378
莿桐鄉,饒平村,饒平村0381
莿桐鄉,興貴村,興貴村0380
莿桐鄉,興貴村,興貴村0379
莿桐鄉,四合村,四合村0383
莿桐鄉,四合村,四合村0382
莿桐鄉,麻園村,麻園村0384
莿桐鄉,五華村,五華村0385
莿桐鄉,六合村,六合村0387
莿桐鄉,六合村,六合村0386
林內鄉,林南村,林南村0388
林內鄉,林中村,林中村0389
林內鄉,林中村,林中村0390
林內鄉,林中村,林中村0391
林內鄉,林北村,林北村0392
林內鄉,林北村,林北村0393
林內鄉,坪頂村,坪頂村0394
林內鄉,林茂村,林茂村0395
林內鄉,九芎村,九芎村0396
林內鄉,九芎村,九芎村0397
林內鄉,湖本村,湖本村0398
林內鄉,烏塗村,烏塗村0399
林內鄉,烏麻村,烏麻村0400
林內鄉,重興村,重興村0402
林內鄉,重興村,重興村0401
二崙鄉,崙東村,崙東村0309
二崙鄉,崙西村,崙西村0310
二崙鄉,來惠村,來惠村0311
二崙鄉,來惠村,來惠村0312
二崙鄉,三和村,三和村0313
二崙鄉,三和村,三和村0314
二崙鄉,湳仔村,湳仔村0315
二崙鄉,田尾村,田尾村0316
二崙鄉,田尾村,田尾村0317
二崙鄉,定安村,定安村0318
二崙鄉,大華村,大華村0320
二崙鄉,義庄村,義庄村0321
二崙鄉,楊賢村,楊賢村0322
二崙鄉,港後村,港後村0324
二崙鄉,港後村,港後村0323
二崙鄉,大義村,大義村0325
二崙鄉,油車村,油車村0326
二崙鄉,油車村,油車村0327
二崙鄉,大庄村,大庄村0328
二崙鄉,庄西村,庄西村0329
二崙鄉,大同村,大同村0330
二崙鄉,復興村,復興村0331
二崙鄉,永定村,永定村0319
崙背鄉,東明村,東明村0289
崙背鄉,西榮村,西榮村0290
崙背鄉,南陽村,南陽村0292
崙背鄉,南陽村,南陽村0291
崙背鄉,崙前村,崙前村0294
崙背鄉,崙前村,崙前村0293
崙背鄉,羅厝村,羅厝村0296
崙背鄉,羅厝村,羅厝村0295
崙背鄉,港尾村,港尾村0297
崙背鄉,阿勸村,阿勸村0298
崙背鄉,阿勸村,阿勸村0299
崙背鄉,五魁村,五魁村0300
崙背鄉,大有村,大有村0301
崙背鄉,大有村,大有村0302
崙背鄉,豐榮村,豐榮村0304
崙背鄉,豐榮村,豐榮村0303
崙背鄉,草湖村,草湖村0305
崙背鄉,舊庄村,舊庄村0306
崙背鄉,水尾村,水尾村0307
崙背鄉,枋南村,枋南村0308
麥寮鄉,麥津村,麥津村0007
麥寮鄉,麥津村,麥津村0005
麥寮鄉,麥津村,麥津村0006
麥寮鄉,麥豐村,麥豐村0004
麥寮鄉,麥豐村,麥豐村0002
麥寮鄉,麥豐村,麥豐村0001
麥寮鄉,麥豐村,麥豐村0003
麥寮鄉,瓦磘村,瓦磘村0009
麥寮鄉,瓦磘村,瓦磘村0008
麥寮鄉,興華村,興華村0010
麥寮鄉,興華村,興華村0011
麥寮鄉,崙後村,崙後村0018
麥寮鄉,崙後村,崙後村0019
麥寮鄉,後安村,後安村0014
麥寮鄉,後安村,後安村0015
麥寮鄉,海豐村,海豐村0013
麥寮鄉,海豐村,海豐村0012
麥寮鄉,三盛村,三盛村0017
麥寮鄉,橋頭村,橋頭村0021
麥寮鄉,橋頭村,橋頭村0022
麥寮鄉,橋頭村,橋頭村0020
麥寮鄉,新吉村,新吉村0023
麥寮鄉,施厝村,施厝村0025
麥寮鄉,施厝村,施厝村0024
麥寮鄉,雷厝村,雷厝村0026
麥寮鄉,中興村,中興村0016
東勢鄉,東南村,東南村0053
東勢鄉,東北村,東北村0054
東勢鄉,嘉隆村,嘉隆村0052
東勢鄉,嘉隆村,嘉隆村0051
東勢鄉,復興村,復興村0050
東勢鄉,月眉村,月眉村0049
東勢鄉,程海村,程海村0056
東勢鄉,龍潭村,龍潭村0055
東勢鄉,安南村,安南村0058
東勢鄉,昌南村,昌南村0057
東勢鄉,同安村,同安村0059
東勢鄉,同安村,同安村0060
東勢鄉,新坤村,新坤村0063
東勢鄉,四美村,四美村0061
東勢鄉,四美村,四美村0062
褒忠鄉,中民村,中民村0065
褒忠鄉,中民村,中民村0064
褒忠鄉,埔姜村,埔姜村0066
褒忠鄉,中勝村,中勝村0067
褒忠鄉,新湖村,新湖村0071
褒忠鄉,新湖村,新湖村0070
褒忠鄉,馬鳴村,馬鳴村0069
褒忠鄉,馬鳴村,馬鳴村0068
褒忠鄉,有才村,有才村0072
褒忠鄉,田洋村,田洋村0073
褒忠鄉,龍岩村,龍岩村0074
褒忠鄉,潮厝村,潮厝村0075
臺西鄉,台西村,台西村0027
臺西鄉,海北村,海北村0029
臺西鄉,海南村,海南村0028
臺西鄉,海口村,海口村0031
臺西鄉,海口村,海口村0030
臺西鄉,溪頂村,溪頂村0033
臺西鄉,牛厝村,牛厝村0034
臺西鄉,牛厝村,牛厝村0035
臺西鄉,泉州村,泉州村0036
臺西鄉,光華村,光華村0038
臺西鄉,五榔村,五榔村0037
臺西鄉,山寮村,山寮村0032
臺西鄉,富琦村,富琦村0041
臺西鄉,富琦村,富琦村0042
臺西鄉,永豐村,永豐村0043
臺西鄉,和豐村,和豐村0044
臺西鄉,和豐村,和豐村0046
臺西鄉,和豐村,和豐村0045
臺西鄉,蚊港村,蚊港村0047
臺西鄉,蚊港村,蚊港村0048
臺西鄉,五港村,五港村0039
臺西鄉,五港村,五港村0040
元長鄉,長南村,長南村0173
元長鄉,長南村,長南村0172
元長鄉,長南村,長南村0174
元長鄉,長北村,長北村0175
元長鄉,長北村,長北村0176
元長鄉,子茂村,子茂村0177
元長鄉,後湖村,後湖村0178
元長鄉,山內村,山內村0179
元長鄉,合和村,合和村0180
元長鄉,五塊村,五塊村0181
元長鄉,潭西村,潭西村0182
元長鄉,潭東村,潭東村0183
元長鄉,客厝村,客厝村0184
元長鄉,卓運村,卓運村0185
元長鄉,頂寮村,頂寮村0186
元長鄉,下寮村,下寮村0187
元長鄉,龍岩村,龍岩村0188
元長鄉,西莊村,西莊村0189
元長鄉,鹿北村,鹿北村0190
元長鄉,鹿南村,鹿南村0191
元長鄉,瓦磘村,瓦磘村0192
元長鄉,瓦磘村,瓦磘村0193
元長鄉,內寮村,內寮村0194
元長鄉,崙仔村,崙仔村0195
元長鄉,新吉村,新吉村0196
四湖鄉,四湖村,四湖村0149
四湖鄉,四湖村,四湖村0148
四湖鄉,新庄村,新庄村0152
四湖鄉,溪底村,溪底村0153
四湖鄉,鹿場村,鹿場村0154
四湖鄉,湖西村,湖西村0150
四湖鄉,湖西村,湖西村0151
四湖鄉,施湖村,施湖村0157
四湖鄉,湖寮村,湖寮村0156
四湖鄉,蔡厝村,蔡厝村0155
四湖鄉,飛沙村,飛沙村0161
四湖鄉,三姓村,三姓村0162
四湖鄉,內湖村,內湖村0159
四湖鄉,羊調村,羊調村0158
四湖鄉,崙北村,崙北村0164
四湖鄉,崙北村,崙北村0163
四湖鄉,崙南村,崙南村0165
四湖鄉,廣溝村,廣溝村0166
四湖鄉,萡子村,萡子村0167
四湖鄉,林厝村,林厝村0169
四湖鄉,林東村,林東村0170
四湖鄉,溪尾村,溪尾村0171
四湖鄉,飛東村,飛東村0160
四湖鄉,萡東村,萡東村0168
口湖鄉,湖東村,湖東村0198
口湖鄉,口湖村,口湖村0197
口湖鄉,頂湖村,頂湖村0199
口湖鄉,埔北村,埔北村0201
口湖鄉,埔南村,埔南村0200
口湖鄉,謝厝村,謝厝村0202
口湖鄉,蚵寮村,蚵寮村0203
口湖鄉,下崙村,下崙村0205
口湖鄉,下崙村,下崙村0204
口湖鄉,崙中村,崙中村0206
口湖鄉,崙中村,崙中村0207
口湖鄉,崙東村,崙東村0208
口湖鄉,青蚶村,青蚶村0209
口湖鄉,港東村,港東村0210
口湖鄉,港西村,港西村0211
口湖鄉,台子村,台子村0212
口湖鄉,台子村,台子村0213
口湖鄉,成龍村,成龍村0214
口湖鄉,湖口村,湖口村0220
口湖鄉,水井村,水井村0218
口湖鄉,後厝村,後厝村0219
口湖鄉,梧南村,梧南村0215
口湖鄉,梧南村,梧南村0216
口湖鄉,梧北村,梧北村0217
口湖鄉,過港村,過港村0221
水林鄉,水北村,水北村0223
水林鄉,水北村,水北村0222
水林鄉,水南村,水南村0225
水林鄉,水南村,水南村0224
水林鄉,海埔村,海埔村0245
水林鄉,土厝村,土厝村0246
水林鄉,春埔村,春埔村0232
水林鄉,西井村,西井村0233
水林鄉,車港村,車港村0234
水林鄉,蘇秦村,蘇秦村0235
水林鄉,灣東村,灣東村0236
水林鄉,灣西村,灣西村0237
水林鄉,萬興村,萬興村0226
水林鄉,尖山村,尖山村0227
水林鄉,大山村,大山村0230
水林鄉,大溝村,大溝村0228
水林鄉,順興村,順興村0229
水林鄉,蕃薯村,蕃薯村0238
水林鄉,山腳村,山腳村0239
水林鄉,松北村,松北村0240
水林鄉,松中村,松中村0241
水林鄉,松西村,松西村0242
水林鄉,𣐤埔村,𣐤埔村0243
水林鄉,塭底村,塭底村0244
水林鄉,後寮村,後寮村0231
水林鄉,溪墘村,溪墘村0247
太保市,太保里,太保里0093
太保市,太保里,太保里0094
太保市,後庄里,後庄里0095
太保市,前潭里,前潭里0096
太保市,後潭里,後潭里0097
太保市,梅埔里,梅埔里0099
太保市,梅埔里,梅埔里0098
太保市,春珠里,春珠里0100
太保市,崙頂里,崙頂里0101
太保市,東勢里,東勢里0106
太保市,東勢里,東勢里0105
太保市,新埤里,新埤里0107
太保市,舊埤里,舊埤里0109
太保市,舊埤里,舊埤里0108
太保市,田尾里,田尾里0110
太保市,田尾里,田尾里0111
太保市,港尾里,港尾里0112
太保市,港尾里,港尾里0113
太保市,過溝里,過溝里0114
太保市,過溝里,過溝里0115
太保市,麻寮里,麻寮里0116
太保市,麻寮里,麻寮里0117
太保市,南新里,南新里0118
太保市,北新里,北新里0120
太保市,北新里,北新里0119
太保市,埤鄉里,埤鄉里0121
太保市,安仁里,安仁里0104
太保市,安仁里,安仁里0103
太保市,安仁里,安仁里0102
朴子市,安福里,安福里0059
朴子市,安福里,安福里0058
朴子市,平和里,平和里0060
朴子市,平和里,平和里0061
朴子市,內厝里,內厝里0062
朴子市,開元里,開元里0063
朴子市,順天里,順天里0064
朴子市,中正里,中正里0065
朴子市,博厚里,博厚里0066
朴子市,文化里,文化里0068
朴子市,文化里,文化里0067
朴子市,永和里,永和里0069
朴子市,永和里,永和里0070
朴子市,竹圍里,竹圍里0071
朴子市,竹圍里,竹圍里0072
朴子市,竹圍里,竹圍里0073
朴子市,新寮里,新寮里0074
朴子市,双溪里,双溪里0075
朴子市,溪口里,溪口里0076
朴子市,德興里,德興里0077
朴子市,仁和里,仁和里0078
朴子市,大鄉里,大鄉里0080
朴子市,大鄉里,大鄉里0079
朴子市,大葛里,大葛里0082
朴子市,大葛里,大葛里0081
朴子市,佳禾里,佳禾里0083
朴子市,竹村里,竹村里0084
朴子市,崁前里,崁前里0085
朴子市,順安里,順安里0087
朴子市,崁後里,崁後里0086
朴子市,德家里,德家里0088
朴子市,新庄里,新庄里0089
朴子市,梅華里,梅華里0090
朴子市,松華里,松華里0091
朴子市,南竹里,南竹里0092
布袋鎮,岱江里,岱江里0122
布袋鎮,九龍里,九龍里0123
布袋鎮,岑海里,岑海里0125
布袋鎮,岑海里,岑海里0124
布袋鎮,興中里,興中里0126
布袋鎮,光復里,光復里0127
布袋鎮,光復里,光復里0128
布袋鎮,見龍里,見龍里0129
布袋鎮,新厝里,新厝里0130
布袋鎮,龍江里,龍江里0131
布袋鎮,新岑里,新岑里0146
布袋鎮,新民里,新民里0147
布袋鎮,復興里,復興里0148
布袋鎮,復興里,復興里0149
布袋鎮,好美里,好美里0150
布袋鎮,永安里,永安里0138
布袋鎮,東港里,東港里0139
布袋鎮,東港里,東港里0140
布袋鎮,江山里,江山里0141
布袋鎮,菜舖里,菜舖里0142
布袋鎮,考試里,考試里0143
布袋鎮,考試里,考試里0144
布袋鎮,振寮里,振寮里0145
布袋鎮,西安里,西安里0132
布袋鎮,東安里,東安里0134
布袋鎮,中安里,中安里0133
布袋鎮,樹林里,樹林里0135
布袋鎮,樹林里,樹林里0136
布袋鎮,貴舍里,貴舍里0137
大林鎮,東林里,東林里0253
大林鎮,西林里,西林里0254
大林鎮,吉林里,吉林里0255
大林鎮,平林里,平林里0259
大林鎮,平林里,平林里0258
大林鎮,平林里,平林里0257
大林鎮,平林里,平林里0256
大林鎮,明華里,明華里0260
大林鎮,明和里,明和里0261
